,Cust_Id,Movie_Id,Rating
18426545,1565184,3523,5.0
18426731,1640555,3523,5.0
18427203,1765734,3524,4.0
18428392,771218,3525,3.0
18428811,46716,3525,2.0
18428836,2021995,3525,2.0
18428998,1947079,3525,3.0
18431106,1339110,3526,3.0
18432576,21652,3526,4.0
18432773,154944,3526,3.0
18433196,838868,3526,3.0
18435259,1995099,3526,5.0
18435292,2453978,3526,4.0
18437279,290448,3526,5.0
18438185,81130,3526,2.0
18438391,1824724,3526,4.0
18440308,1066688,3526,5.0
18440658,390505,3526,3.0
18442739,837133,3527,4.0
18443556,2323957,3529,2.0
18443870,2386059,3529,3.0
18444914,850900,3529,3.0
18445692,1565184,3529,3.0
18446151,914958,3530,4.0
18446448,316755,3530,3.0
18448683,1995099,3532,3.0
18449088,992861,3532,2.0
18450109,1329217,3532,5.0
18452195,914958,3534,4.0
18453299,107840,3535,3.0
18454037,280621,3535,2.0
18454209,1788130,3535,3.0
18454680,1140690,3535,3.0
18455602,576683,3535,3.0
18456351,46716,3535,3.0
18456495,702199,3535,4.0
18457763,1417600,3535,3.0
18459000,339762,3535,1.0
18459085,1256421,3535,4.0
18459811,1027246,3535,2.0
18462491,1607785,3535,3.0
18462789,2444979,3535,3.0
18462936,837133,3535,1.0
18463617,1066688,3535,5.0
18465260,1737871,3535,2.0
18465303,1565184,3535,5.0
18465365,1819621,3535,4.0
18465703,788170,3535,3.0
18468475,104851,3538,5.0
18469060,107840,3538,3.0
18469660,2495036,3538,5.0
18471956,140389,3538,2.0
18472363,771218,3538,3.0
18472426,612087,3538,2.0
18472584,280621,3538,3.0
18473051,477189,3538,2.0
18473290,732873,3538,5.0
18473379,1259846,3538,5.0
18474087,2621026,3538,4.0
18475059,725208,3538,5.0
18476246,1753179,3538,4.0
18477455,1919241,3538,2.0
18477459,21652,3538,5.0
18478163,806277,3538,5.0
18479226,2134151,3538,5.0
18480671,838868,3538,4.0
18481315,794884,3538,5.0
18481716,975906,3538,2.0
18481819,2509365,3538,5.0
18481962,1765734,3538,4.0
18482266,1493473,3538,3.0
18485736,696979,3538,1.0
18487299,1177942,3538,4.0
18487801,2113793,3538,1.0
18488461,2188046,3538,2.0
18488765,2627834,3538,4.0
18488777,2390221,3538,5.0
18488998,31934,3538,5.0
18489229,1513438,3538,2.0
18489580,1417600,3538,3.0
18489859,1779575,3538,2.0
18490863,1995099,3538,3.0
18493310,2326797,3538,4.0
18493615,1485576,3538,3.0
18494904,1628580,3538,3.0
18495341,2183204,3538,3.0
18495434,2604123,3538,2.0
18495856,1532576,3538,4.0
18496215,284604,3538,5.0
18496798,542784,3538,3.0
18497456,2174241,3538,3.0
18498169,2422494,3538,5.0
18501262,1484106,3538,4.0
18502144,107297,3538,5.0
18502613,1584769,3538,1.0
18502889,449265,3538,5.0
18503885,1684465,3538,5.0
18503909,2251664,3538,5.0
18504243,894406,3538,4.0
18505912,81130,3538,3.0
18511992,105885,3538,5.0
18513584,192936,3538,3.0
18513831,837133,3538,1.0
18516053,509073,3538,5.0
18516924,1329217,3538,5.0
18516926,1661621,3538,4.0
18517332,1802059,3538,4.0
18522705,2409236,3538,5.0
18523154,996519,3538,5.0
18524068,1622089,3538,4.0
18524879,1565184,3538,5.0
18524963,1819621,3538,4.0
18525874,1161550,3538,5.0
18528785,107840,3541,3.0
18532733,790760,3541,4.0
18533321,2323957,3541,4.0
18533431,154944,3541,5.0
18534457,838868,3541,3.0
18534996,2604217,3541,4.0
18535002,975906,3541,4.0
18535793,46716,3541,3.0
18536051,702199,3541,4.0
18536537,2386059,3541,3.0
18537574,1926890,3541,4.0
18539492,1995099,3541,3.0
18540721,2326797,3541,5.0
18541726,339762,3541,3.0
18541894,1256421,3541,4.0
18543384,992861,3541,5.0
18545044,1753240,3541,5.0
18545225,107297,3541,5.0
18546055,727899,3541,4.0
18546232,2248017,3541,3.0
18547641,1189643,3541,5.0
18549966,1607785,3541,4.0
18550658,2444979,3541,4.0
18551054,837133,3541,3.0
18554808,1148933,3541,3.0
18556553,947391,3541,2.0
18557126,1640555,3541,3.0
18557782,2548448,3542,2.0
18558636,21652,3542,4.0
18559739,2390221,3542,5.0
18560906,741465,3542,1.0
18562188,837133,3542,4.0
18562535,1802059,3542,4.0
18564365,104851,3544,5.0
18564519,107840,3544,4.0
18565711,1788130,3544,3.0
18565735,1259846,3544,5.0
18565863,2621026,3544,3.0
18566968,806277,3544,5.0
18568821,2386059,3544,5.0
18569874,2188046,3544,4.0
18570523,1995099,3544,3.0
18570562,1075075,3544,3.0
18570577,2453978,3544,4.0
18571259,1485576,3544,3.0
18571892,1256421,3544,4.0
18572780,579959,3544,5.0
18574283,2248017,3544,4.0
18574437,1772184,3544,4.0
18574591,2470767,3544,4.0
18575441,2388157,3544,1.0
18576779,2444979,3544,4.0
18576952,837133,3544,4.0
18579106,1148933,3544,4.0
18581582,2386059,3546,4.0
18582724,107840,3549,3.0
18585062,2484733,3551,3.0
18585530,1697106,3551,5.0
18585822,2323957,3551,4.0
18586018,2134151,3551,4.0
18586335,838868,3551,3.0
18586496,794884,3551,5.0
18586596,2604217,3551,3.0
18586702,1765734,3551,3.0
18586942,230186,3551,5.0
18587226,2021995,3551,4.0
18587387,2386059,3551,3.0
18588768,1675260,3551,5.0
18588800,1995099,3551,5.0
18589985,1532576,3551,4.0
18590010,891215,3551,5.0
18590345,2174241,3551,3.0
18590604,579959,3551,3.0
18591202,2366870,3551,3.0
18591903,2248017,3551,4.0
18594211,837133,3551,3.0
18594907,788571,3551,3.0
18594937,1329217,3551,4.0
18595451,1695599,3551,5.0
18595631,1965075,3551,5.0
18597860,871055,3554,3.0
18598657,1788130,3557,3.0
18599329,652516,3557,2.0
18599631,992861,3557,3.0
18602636,837133,3559,2.0
18603235,280621,3560,3.0
18603615,1819621,3560,3.0
18604432,107840,3563,2.0
18604656,2353162,3563,3.0
18605731,838868,3563,3.0
18605884,2604217,3563,3.0
18606265,2386059,3563,3.0
18607526,1256421,3563,4.0
18607711,2174241,3563,3.0
18607852,992861,3563,3.0
18608238,1753240,3563,4.0
18609590,2444979,3563,3.0
18609676,837133,3563,3.0
18610086,568932,3563,2.0
18611543,1705825,3565,3.0
18611662,487068,3565,3.0
18611771,732873,3565,5.0
18611950,2566306,3565,2.0
18613246,1316743,3565,5.0
18614332,2090810,3566,1.0
18615256,659867,3567,1.0
18615446,2323957,3567,2.0
18619163,2412063,3567,2.0
18620792,837133,3569,4.0
18621598,2604217,3570,1.0
18621718,2386059,3570,2.0
18622932,1066688,3570,5.0
18623548,86256,3571,2.0
18623643,107840,3571,2.0
18625172,838868,3571,2.0
18625320,1765734,3571,3.0
18625529,46716,3571,4.0
18628080,1753240,3571,4.0
18629105,355517,3571,2.0
18630196,1802059,3571,3.0
18631507,1140690,3572,4.0
18632868,838868,3573,2.0
18633294,2386059,3573,4.0
18633867,1995099,3573,3.0
18634260,2604123,3573,2.0
18636061,837133,3573,2.0
18637199,1640555,3573,1.0
18640495,1339110,3579,3.0
18641701,1603526,3579,3.0
18642199,771218,3579,5.0
18642312,2617868,3579,3.0
18642745,1788130,3579,1.0
18643174,1870121,3579,1.0
18643202,536513,3579,2.0
18645610,2323957,3579,3.0
18645743,1265971,3579,3.0
18647386,794884,3579,4.0
18647714,1765734,3579,3.0
18649123,53744,3579,3.0
18649562,2386059,3579,4.0
18651496,746404,3579,4.0
18651553,1947079,3579,4.0
18651746,2627834,3579,3.0
18652336,1779575,3579,3.0
18652862,1675260,3579,3.0
18652949,1995099,3579,3.0
18654208,146656,3579,4.0
18654743,1436542,3579,3.0
18655716,891215,3579,3.0
18656708,2174241,3579,3.0
18658120,1562310,3579,5.0
18659463,1656094,3579,3.0
18666364,837133,3579,4.0
18667787,255570,3579,4.0
18668135,788571,3579,4.0
18668258,1661621,3579,3.0
18668477,1802059,3579,3.0
18668570,568932,3579,5.0
18670476,2443446,3579,3.0
18671915,996519,3579,5.0
18672866,1565184,3579,3.0
18673018,2275236,3579,4.0
18673551,1799626,3579,5.0
18673813,288998,3579,1.0
18674387,104851,3581,4.0
18674428,107840,3581,2.0
18676331,339762,3581,2.0
18677493,1607785,3581,5.0
18679522,1738472,3582,5.0
18679876,2604217,3582,1.0
18680131,914958,3582,4.0
18682819,837133,3582,5.0
18684952,838868,3583,1.0
18685068,1765734,3583,3.0
18685270,2386059,3583,3.0
18686883,850900,3583,3.0
18689649,2604217,3587,3.0
18690123,1995099,3587,3.0
18692151,2021995,3588,5.0
18692723,107840,3590,2.0
18693643,2604217,3590,1.0
18694333,1995099,3590,5.0
18695684,850900,3590,3.0
18696161,837133,3590,4.0
18696366,1476266,3590,4.0
18696608,390505,3590,5.0
18699883,230186,3593,4.0
18700835,1124518,3593,3.0
18700968,1985,3593,5.0
18701894,2130333,3593,5.0
18704388,838868,3595,3.0
18704570,2386059,3595,3.0
18707627,107840,3599,4.0
18707769,140389,3599,3.0
18708368,914958,3599,3.0
18709450,2130333,3599,5.0
18711499,1802059,3604,4.0
18713935,86256,3605,3.0
18714078,104851,3605,5.0
18714755,107840,3605,3.0
18715383,1339110,3605,4.0
18715536,2129762,3605,5.0
18717023,1081009,3605,5.0
18717988,1603526,3605,5.0
18718801,771218,3605,5.0
18719248,2617868,3605,4.0
18720089,1259846,3605,5.0
18720176,1788130,3605,3.0
18720916,2621026,3605,5.0
18721159,1870121,3605,3.0
18722205,2484733,3605,4.0
18724697,790760,3605,4.0
18724745,1697106,3605,5.0
18724813,21652,3605,5.0
18725721,214673,3605,5.0
18725934,806277,3605,5.0
18726230,2323957,3605,3.0
18726547,213387,3605,4.0
18726793,1265971,3605,4.0
18728991,1506601,3605,3.0
18729044,838868,3605,5.0
18729306,1842345,3605,5.0
18730429,2604217,3605,4.0
18730549,1765734,3605,4.0
18730898,1444004,3605,3.0
18731028,1493473,3605,4.0
18732114,230186,3605,4.0
18732894,1098396,3605,5.0
18733552,2021995,3605,3.0
18733941,914958,3605,5.0
18734436,2386059,3605,5.0
18735364,1680001,3605,4.0
18738835,2188046,3605,5.0
18740602,1262376,3605,4.0
18740723,1826909,3605,3.0
18741712,1675260,3605,4.0
18741836,1995099,3605,5.0
18744853,2326797,3605,5.0
18745751,1436542,3605,5.0
18747334,339762,3605,5.0
18749361,1158874,3605,5.0
18750084,935420,3605,5.0
18750643,316755,3605,5.0
18751511,992861,3605,4.0
18751734,583492,3605,4.0
18752014,1027246,3605,4.0
18753514,2477708,3605,4.0
18753563,741465,3605,4.0
18755928,107297,3605,5.0
18757737,2251664,3605,4.0
18757991,727899,3605,4.0
18758501,1126718,3605,5.0
18758971,499012,3605,4.0
18759814,2470767,3605,5.0
18760487,81130,3605,3.0
18760906,2130333,3605,5.0
18762687,850900,3605,5.0
18763938,1717373,3605,4.0
18765407,25602,3605,5.0
18767568,1607785,3605,4.0
18769350,2444979,3605,4.0
18770302,837133,3605,5.0
18771521,662680,3605,5.0
18773608,788571,3605,5.0
18774055,567681,3605,3.0
18774266,22855,3605,1.0
18774278,1329217,3605,1.0
18774319,1066688,3605,5.0
18774440,1802059,3605,5.0
18776713,390505,3605,5.0
18776795,566173,3605,5.0
18777216,1695599,3605,5.0
18779732,1148933,3605,4.0
18782881,2412063,3605,5.0
18782950,1622089,3605,4.0
18783864,1565184,3605,4.0
18785318,1640555,3605,3.0
18786155,788170,3605,5.0
18786401,2548448,3606,3.0
18787370,104851,3608,4.0
18787718,280621,3608,3.0
18791891,1607785,3608,5.0
18793208,947391,3608,5.0
18793380,1640555,3608,4.0
18794367,926928,3610,5.0
18795230,617652,3610,5.0
18798000,414468,3610,4.0
18798503,159177,3610,4.0
18801179,771218,3610,4.0
18802092,732873,3610,4.0
18802385,1788130,3610,3.0
18803311,1870121,3610,4.0
18805090,574512,3610,5.0
18806828,1697106,3610,4.0
18807432,21652,3610,4.0
18807839,69490,3610,2.0
18808114,806277,3610,3.0
18808388,2323957,3610,3.0
18808908,1265971,3610,4.0
18811254,838868,3610,4.0
18811542,412593,3610,4.0
18812076,794884,3610,5.0
18812593,2604217,3610,5.0
18812719,2509365,3610,2.0
18812899,1765734,3610,4.0
18813184,1493473,3610,3.0
18814699,46716,3610,2.0
18815163,104128,3610,4.0
18815598,582454,3610,3.0
18815784,2021995,3610,4.0
18815936,355120,3610,5.0
18816600,2386059,3610,5.0
18818374,360771,3610,5.0
18819975,515362,3610,4.0
18821140,2188046,3610,3.0
18821220,1947079,3610,4.0
18822392,1417600,3610,3.0
18822655,241198,3610,4.0
18823433,669097,3610,4.0
18823857,1675260,3610,4.0
18823908,1536477,3610,5.0
18824012,1995099,3610,5.0
18824306,2453978,3610,5.0
18826118,254751,3610,5.0
18826711,2635124,3610,5.0
18827209,1485576,3610,4.0
18828672,1652743,3610,5.0
18828791,2589671,3610,4.0
18829534,339762,3610,2.0
18829959,1256421,3610,3.0
18830158,1532576,3610,3.0
18830265,891215,3610,2.0
18830775,2156701,3610,4.0
18830827,1715627,3610,4.0
18832187,2174241,3610,4.0
18832856,1807450,3610,5.0
18834192,1027246,3610,4.0
18834638,2141563,3610,3.0
18838486,1604737,3610,4.0
18838895,1448312,3610,4.0
18838904,1694115,3610,3.0
18840267,2197929,3610,4.0
18840321,2251664,3610,4.0
18841280,499012,3610,3.0
18843691,2567079,3610,5.0
18843916,460060,3610,4.0
18844246,1866594,3610,4.0
18845415,1735514,3610,4.0
18847627,25602,3610,5.0
18847950,2559628,3610,3.0
18848733,1925457,3610,3.0
18852410,837133,3610,4.0
18852508,2420813,3610,5.0
18855309,255570,3610,4.0
18856289,1329217,3610,5.0
18856746,1802059,3610,4.0
18858451,1864173,3610,5.0
18858798,390505,3610,3.0
18859908,1965075,3610,5.0
18860908,2443446,3610,2.0
18862463,2286957,3610,5.0
18863789,2409236,3610,5.0
18864086,996519,3610,5.0
18864089,1823627,3610,5.0
18866130,1565184,3610,2.0
18866207,91451,3610,4.0
18866321,1819621,3610,4.0
18867694,1640555,3610,2.0
18869641,104851,3611,3.0
18869921,107840,3611,4.0
18871443,280621,3611,2.0
18873305,790760,3611,4.0
18874034,213387,3611,2.0
18875328,975906,3611,3.0
18875946,230186,3611,4.0
18876088,46716,3611,3.0
18878078,2113793,3611,3.0
18879487,2453978,3611,3.0
18881309,339762,3611,3.0
18882474,316755,3611,4.0
18882794,992861,3611,4.0
18884667,1610836,3611,4.0
18885246,2248017,3611,3.0
18885409,499012,3611,3.0
18885554,776612,3611,3.0
18886302,460060,3611,2.0
18886800,850900,3611,4.0
18887112,1717373,3611,4.0
18888404,1607785,3611,5.0
18892776,1148933,3611,3.0
18894272,1565184,3611,3.0
18894793,1640555,3611,4.0
18895576,86256,3612,3.0
18895991,2008753,3612,5.0
18896021,159177,3612,4.0
18896553,280621,3612,4.0
18896587,2617868,3612,5.0
18896747,1788130,3612,1.0
18898555,975906,3612,3.0
18899836,2363900,3612,1.0
18900384,1262376,3612,4.0
18900686,1146088,3612,4.0
18901702,1256421,3612,4.0
18902702,741465,3612,3.0
18904118,460060,3612,4.0
18905627,837133,3612,5.0
18906336,1169824,3612,5.0
18908038,1565184,3612,5.0
18908993,146656,3613,4.0
18909338,1875424,3613,4.0
18909444,1802059,3613,2.0
18910000,107840,3615,3.0
18910772,914958,3615,5.0
18914233,104851,3617,2.0
18914467,107840,3617,3.0
18914669,2495036,3617,3.0
18915785,280621,3617,3.0
18916117,1788130,3617,1.0
18916135,1259846,3617,3.0
18917774,806277,3617,3.0
18917947,154944,3617,3.0
18918751,838868,3617,5.0
18919171,2509365,3617,4.0
18919361,1765734,3617,3.0
18920234,2021995,3617,3.0
18920501,2386059,3617,4.0
18921263,1926890,3617,4.0
18922355,1262376,3617,2.0
18922734,1995099,3617,2.0
18922795,2453978,3617,3.0
18924405,339762,3617,1.0
18926738,290448,3617,5.0
18929397,850900,3617,2.0
18931343,2444979,3617,3.0
18931626,837133,3617,2.0
18932797,1329217,3617,5.0
18932814,1066688,3617,5.0
18932927,1802059,3617,4.0
18933561,390505,3617,4.0
18935491,2412063,3617,3.0
18935517,1622089,3617,1.0
18935815,1565184,3617,3.0
18935845,947391,3617,1.0
18936840,2485452,3619,3.0
18937081,741465,3620,2.0
18938588,837133,3622,3.0
18938848,166625,3622,3.0
18939261,2008753,3623,4.0
18939736,1140690,3623,5.0
18939838,2566306,3623,3.0
18940396,914958,3623,3.0
18942111,2130333,3623,5.0
18942894,1476266,3623,3.0
18944376,1623549,3624,5.0
18945629,2249199,3624,1.0
18946386,617652,3624,5.0
18947614,1360311,3624,4.0
18947739,1705825,3624,3.0
18948169,86256,3624,4.0
18948390,104851,3624,5.0
18950915,1339110,3624,4.0
18951009,43741,3624,4.0
18951953,2129762,3624,4.0
18951968,1039575,3624,3.0
18953741,1081009,3624,4.0
18953987,487068,3624,4.0
18954493,478126,3624,5.0
18954739,2353162,3624,5.0
18955755,1603526,3624,4.0
18956595,280292,3624,5.0
18957776,771218,3624,5.0
18957878,280621,3624,4.0
18958629,477737,3624,4.0
18958683,2617868,3624,3.0
18958917,477189,3624,2.0
18958988,2575674,3624,5.0
18959452,732873,3624,4.0
18959898,1788130,3624,3.0
18959976,2006032,3624,5.0
18960107,1259846,3624,5.0
18961394,613585,3624,3.0
18961486,1870121,3624,4.0
18961527,2621026,3624,3.0
18961747,536513,3624,5.0
18965273,497548,3624,2.0
18965592,1753179,3624,3.0
18965956,659867,3624,5.0
18966158,720084,3624,3.0
18967717,790760,3624,4.0
18967809,2566306,3624,4.0
18967988,1697106,3624,5.0
18968869,1150609,3624,4.0
18970367,806277,3624,4.0
18970983,2323957,3624,5.0
18971350,156155,3624,4.0
18971509,213387,3624,3.0
18971580,154944,3624,4.0
18972011,1265971,3624,3.0
18976472,838868,3624,4.0
18977415,1842345,3624,2.0
18977925,1388655,3624,3.0
18978480,975906,3624,4.0
18978907,2604217,3624,2.0
18979269,798570,3624,4.0
18982414,46716,3624,5.0
18983721,702199,3624,4.0
18984471,2021995,3624,5.0
18985155,914958,3624,3.0
18985908,592962,3624,4.0
18986169,925447,3624,4.0
18987884,1680001,3624,4.0
18989501,360771,3624,4.0
18989685,2308573,3624,4.0
18990901,1926890,3624,5.0
18991035,1217614,3624,5.0
18991154,1331713,3624,3.0
18993119,689318,3624,5.0
18994230,1947079,3624,4.0
18994317,2188046,3624,3.0
18995233,2627834,3624,3.0
18996099,1513438,3624,5.0
18996917,1417600,3624,4.0
18997217,241198,3624,4.0
18997558,1779575,3624,5.0
18997587,2634336,3624,4.0
18997622,1826909,3624,4.0
18998454,404012,3624,3.0
18999613,652516,3624,4.0
19000141,1075075,3624,3.0
19000226,2453978,3624,5.0
19002435,1716433,3624,4.0
19004188,1256140,3624,4.0
19005311,2383529,3624,5.0
19005386,146656,3624,1.0
19006139,1485576,3624,4.0
19008612,2537651,3624,2.0
19008673,1628580,3624,4.0
19010204,2183204,3624,4.0
19010816,1256421,3624,3.0
19010947,891215,3624,5.0
19011254,1985,3624,5.0
19011845,284604,3624,5.0
19012404,1715627,3624,4.0
19013299,191421,3624,4.0
19014271,2614625,3624,3.0
19014639,935420,3624,3.0
19015058,2174241,3624,4.0
19015189,1756410,3624,5.0
19015979,2306758,3624,5.0
19016609,2422494,3624,5.0
19017692,992861,3624,5.0
19018167,579959,3624,5.0
19018727,1027246,3624,4.0
19020420,471749,3624,4.0
19021691,2477708,3624,3.0
19022376,1711831,3624,4.0
19023776,1484106,3624,2.0
19023989,290448,3624,2.0
19025272,1753240,3624,5.0
19025800,528002,3624,4.0
19026023,107297,3624,5.0
19027683,1694115,3624,4.0
19029547,2251664,3624,3.0
19029889,2197929,3624,5.0
19030158,555555,3624,4.0
19031796,1663326,3624,3.0
19031871,499012,3624,5.0
19032192,1096603,3624,5.0
19033068,395191,3624,4.0
19034766,81130,3624,4.0
19035682,2130333,3624,5.0
19035734,451410,3624,3.0
19036811,460060,3624,5.0
19037113,1824724,3624,5.0
19037707,619754,3624,3.0
19039100,2608583,3624,2.0
19039612,1735514,3624,5.0
19041534,1717373,3624,3.0
19042163,1355661,3624,3.0
19043033,355517,3624,4.0
19043536,25602,3624,5.0
19044503,2559628,3624,4.0
19044753,2581917,3624,5.0
19046196,1925457,3624,4.0
19047332,1909327,3624,4.0
19051469,1821378,3624,4.0
19052654,837133,3624,5.0
19052813,357229,3624,3.0
19056703,2031625,3624,4.0
19058126,255570,3624,5.0
19059006,2423990,3624,4.0
19059354,2133309,3624,4.0
19059511,305371,3624,5.0
19059571,788571,3624,5.0
19060039,1661621,3624,4.0
19060085,1329217,3624,5.0
19060136,1066688,3624,5.0
19060775,1802059,3624,5.0
19060908,1212143,3624,4.0
19061279,568932,3624,3.0
19061473,1944723,3624,5.0
19064970,566173,3624,4.0
19065745,1695599,3624,5.0
19065791,1243707,3624,4.0
19066970,1965075,3624,5.0
19067405,1060226,3624,5.0
19068055,2247692,3624,3.0
19068813,2443446,3624,5.0
19068952,1001994,3624,4.0
19070590,1148933,3624,4.0
19071528,1363164,3624,5.0
19071612,2329306,3624,4.0
19073308,1701571,3624,5.0
19074045,2409236,3624,4.0
19074200,1226650,3624,5.0
19074667,996519,3624,5.0
19075914,721125,3624,2.0
19078560,1565184,3624,5.0
19078777,1819621,3624,4.0
19078952,1203523,3624,4.0
19079070,2275236,3624,5.0
19079678,1943868,3624,4.0
19080659,1294333,3624,5.0
19080752,658092,3624,3.0
19081243,1640555,3624,4.0
19081258,25986,3624,5.0
19081947,288998,3624,5.0
19082203,536693,3624,2.0
19083527,692652,3625,4.0
19083530,46716,3625,3.0
19084290,256255,3625,4.0
19085987,107840,3626,3.0
19086834,487068,3626,3.0
19090105,1150609,3626,4.0
19090317,214673,3626,3.0
19090641,1265971,3626,3.0
19092328,1765734,3626,4.0
19092964,46716,3626,3.0
19093191,702199,3626,4.0
19093411,2021995,3626,3.0
19094973,1310630,3626,5.0
19095158,2113793,3626,2.0
19095559,2188046,3626,4.0
19096707,1995099,3626,2.0
19098298,1436542,3626,2.0
19099184,891215,3626,2.0
19101904,1484106,3626,4.0
19103913,1316743,3626,4.0
19104244,81130,3626,5.0
19105216,2327875,3626,5.0
19105822,1355661,3626,4.0
19105905,355517,3626,2.0
19106996,1607785,3626,4.0
19109262,1476266,3626,3.0
19109688,22855,3626,4.0
19109849,1802059,3626,1.0
19109953,568932,3626,5.0
19110659,390505,3626,4.0
19111401,1016653,3626,2.0
19113087,721125,3626,4.0
19113571,1565184,3626,2.0
19113740,1203523,3626,3.0
19117760,1531275,3634,1.0
19118995,926928,3638,4.0
19119917,617652,3638,5.0
19122475,1339110,3638,3.0
19123574,159177,3638,3.0
19124366,487068,3638,5.0
19124610,2353162,3638,5.0
19125896,280292,3638,4.0
19127850,2006032,3638,2.0
19127854,1788130,3638,3.0
19128540,899895,3638,5.0
19128559,613585,3638,3.0
19128923,1870121,3638,4.0
19128992,536513,3638,5.0
19131860,1231800,3638,5.0
19132670,2566306,3638,3.0
19132972,1697106,3638,4.0
19133913,69490,3638,4.0
19134288,806277,3638,3.0
19134610,2323957,3638,3.0
19137670,838868,3638,4.0
19138030,412593,3638,4.0
19138548,794884,3638,5.0
19139000,975906,3638,4.0
19139199,2604217,3638,3.0
19139484,798570,3638,3.0
19139502,1765734,3638,4.0
19139891,1493473,3638,3.0
19141405,46716,3638,2.0
19142056,104128,3638,4.0
19142476,582454,3638,4.0
19145551,360771,3638,5.0
19146083,1217614,3638,4.0
19146377,1926890,3638,4.0
19147309,515362,3638,4.0
19148338,746404,3638,5.0
19148434,1947079,3638,3.0
19149017,2390221,3638,4.0
19150133,14411,3638,4.0
19150423,1779575,3638,5.0
19151114,669097,3638,3.0
19151596,1675260,3638,4.0
19151793,1995099,3638,2.0
19151978,2297600,3638,3.0
19156107,1436542,3638,2.0
19157089,2589671,3638,2.0
19157736,1548992,3638,3.0
19158516,891215,3638,1.0
19158709,1532576,3638,1.0
19159198,284604,3638,3.0
19160072,542784,3638,4.0
19160980,2174241,3638,2.0
19161571,2422494,3638,1.0
19162496,583492,3638,3.0
19162844,579959,3638,2.0
19163301,344353,3638,5.0
19163894,800812,3638,5.0
19166456,290448,3638,5.0
19167415,1656094,3638,5.0
19167476,528002,3638,3.0
19167661,107297,3638,2.0
19168433,1448312,3638,3.0
19170511,894406,3638,4.0
19171924,1316743,3638,5.0
19171928,395191,3638,5.0
19172703,1736655,3638,3.0
19172841,81130,3638,4.0
19174027,460060,3638,3.0
19174193,1824724,3638,2.0
19175457,2608583,3638,3.0
19175722,1735514,3638,4.0
19177591,355517,3638,4.0
19178254,25602,3638,3.0
19178775,2581917,3638,5.0
19183607,837133,3638,4.0
19186010,2031625,3638,2.0
19186725,509073,3638,5.0
19187396,2423990,3638,4.0
19187744,788571,3638,4.0
19188057,1329217,3638,5.0
19188494,1802059,3638,2.0
19188773,568932,3638,5.0
19190866,390505,3638,3.0
19192645,1060226,3638,5.0
19193346,1001994,3638,2.0
19194305,1148933,3638,2.0
19194976,752660,3638,3.0
19196542,818450,3638,3.0
19196681,1823627,3638,5.0
19196683,996519,3638,4.0
19198990,1565184,3638,4.0
19199160,1819621,3638,3.0
19199339,1203523,3638,2.0
19200743,1640555,3638,2.0
19203278,2386059,3640,4.0
19204099,2174241,3640,3.0
19204163,579959,3640,1.0
19206976,46716,3642,3.0
19210029,1623549,3648,5.0
19211226,104851,3648,4.0
19211632,107840,3648,3.0
19212298,1039575,3648,3.0
19214017,280621,3648,3.0
19214598,1788130,3648,3.0
19216263,1753179,3648,3.0
19217830,2323957,3648,5.0
19217943,154944,3648,4.0
19217977,213387,3648,3.0
19219284,838868,3648,4.0
19220022,2604217,3648,4.0
19220054,2509365,3648,5.0
19220170,1765734,3648,2.0
19220876,230186,3648,5.0
19221084,46716,3648,3.0
19221490,702199,3648,3.0
19221687,2021995,3648,3.0
19222084,2386059,3648,4.0
19225345,1826909,3648,4.0
19225388,1779575,3648,3.0
19226031,1995099,3648,3.0
19226225,2453978,3648,4.0
19228943,339762,3648,3.0
19229188,1256421,3648,4.0
19230449,2174241,3648,3.0
19230757,316755,3648,4.0
19231192,579959,3648,3.0
19231233,992861,3648,5.0
19231544,1027246,3648,4.0
19232003,471749,3648,3.0
19232916,2366870,3648,1.0
19233568,1656094,3648,4.0
19235319,499012,3648,4.0
19235686,1316743,3648,5.0
19239846,1607785,3648,4.0
19240564,256255,3648,4.0
19241284,837133,3648,5.0
19243173,788571,3648,4.0
19243338,22855,3648,3.0
19243378,1661621,3648,3.0
19243531,1802059,3648,4.0
19244575,390505,3648,5.0
19248496,947391,3648,2.0
19249251,1640555,3648,4.0
19252398,2174241,3649,3.0
19253838,837133,3649,3.0
19256183,104851,3650,3.0
19256501,107840,3650,4.0
19258087,1603526,3650,4.0
19262091,2323957,3650,4.0
19262167,156155,3650,5.0
19263112,1620974,3650,3.0
19263898,794884,3650,4.0
19264188,975906,3650,3.0
19264328,1765734,3650,4.0
19265401,1098396,3650,4.0
19265535,702199,3650,4.0
19267359,1926890,3650,4.0
19268416,2627834,3650,4.0
19268904,1417600,3650,3.0
19269326,404012,3650,4.0
19269708,1995099,3650,3.0
19269900,2453978,3650,5.0
19271337,1485576,3650,5.0
19272484,339762,3650,3.0
19273139,1715627,3650,4.0
19273846,2174241,3650,5.0
19274513,992861,3650,4.0
19274633,579959,3650,2.0
19275241,1562310,3650,4.0
19277148,1448312,3650,2.0
19278817,2470767,3650,5.0
19279566,460060,3650,4.0
19279681,1866594,3650,4.0
19280198,850900,3650,2.0
19280619,1717373,3650,4.0
19283230,2444979,3650,3.0
19283700,837133,3650,3.0
19285263,384454,3650,3.0
19285823,1802059,3650,4.0
19286878,390505,3650,4.0
19288339,1148933,3650,3.0
19291186,1640555,3650,4.0
19291543,788170,3650,4.0
19293406,837133,3654,3.0
